序號,券商,價格,買進股數,賣出股數
719,592i元富中港,633.00,3,1000
720,592I元富嘉義,628.00,1000,0 
721,592I元富嘉義,629.00,25,1000
722,592I元富嘉義,630.00,90,0 
723,592I元富嘉義,631.00,1000,162
724,592I元富嘉義,632.00,30,1270 
725,592I元富嘉義,633.00,1000,0
726,592I元富嘉義,635.00,0,1000 
727,592l元富大裕,629.00,20,0
728,592l元富大裕,630.00,12,1000 
729,592l元富大裕,631.00,12,102
730,592l元富大裕,632.00,0,4101 
731,592l元富大裕,633.00,42,60
732,592l元富大裕,635.00,0,1000 
733,592L元富中壢,630.00,7,0
734,592L元富中壢,631.00,10,0 
735,592L元富中壢,632.00,0,20
736,592L元富中壢,633.00,7,0 
737,592m元富成功,628.00,7000,0
738,592m元富成功,629.00,300,0 
739,592m元富成功,630.00,598,129
740,592m元富成功,631.00,3800,1938 
741,592m元富成功,632.00,0,4001
742,592m元富成功,633.00,6,3000 
743,592M元富彰化,630.00,75,0
744,592M元富彰化,632.00,0,1000 
745,592n元富西松,629.00,0,100
746,592n元富西松,630.00,0,100 
747,592n元富西松,632.00,0,100
748,592n元富西松,633.00,0,21010 
749,592N元富虎尾,629.00,45,0
750,592N元富虎尾,630.00,3,0 
751,592N元富虎尾,631.00,2000,0
752,592N元富虎尾,632.00,280,6330 
753,592N元富虎尾,633.00,3,0
754,592N元富虎尾,635.00,0,2000 
755,592o元富新興,629.00,1000,0
756,592o元富新興,630.00,9,0 
757,592o元富新興,631.00,1010,300
758,592o元富新興,632.00,2000,0 
759,592o元富新興,633.00,1,0
760,592P元富同大,629.00,2000,0 
761,592P元富同大,630.00,50,50
762,592P元富同大,631.00,0,5200 
763,592P元富同大,632.00,40,5020
764,592P元富同大,633.00,83,60 
765,592q元富屏東,629.00,100,0
766,592q元富屏東,632.00,10,0 
767,592q元富屏東,633.00,1,0
768,592q元富屏東,635.00,1000,0 
769,592Q元富敦南,628.00,1000,0
770,592Q元富敦南,629.00,80,0 
771,592Q元富敦南,630.00,1311,0
772,592Q元富敦南,631.00,150,144 
773,592Q元富敦南,632.00,0,1000
774,592Q元富敦南,633.00,7,0 
775,592Q元富敦南,635.00,0,2000
776,592r元富城東,629.00,30,0 
777,592r元富城東,630.00,28045,869
778,592r元富城東,631.00,48205,0 
779,592r元富城東,632.00,7000,150
780,592r元富城東,633.00,15,1000 
781,592r元富城東,635.00,0,1000
782,592S元富基隆,631.00,0,1000 
783,592u元富世貿,629.00,1010,0
784,592u元富世貿,630.00,19,100 
785,592u元富世貿,631.00,1000,1370
786,592u元富世貿,632.00,1000,2020 
787,592u元富世貿,633.00,2009,2000
788,592u元富世貿,635.00,0,1000 
789,592U元富宜蘭,630.00,0,6
790,592U元富宜蘭,631.00,2050,6 
791,592U元富宜蘭,632.00,0,1006
792,592U元富宜蘭,633.00,12,1000 
793,592U元富宜蘭,635.00,0,1000
794,592v元富桃園,629.00,0,5000 
795,592v元富桃園,630.00,0,1020
796,592v元富桃園,631.00,101,24 
797,592v元富桃園,632.00,0,2210
798,592v元富桃園,633.00,0,1010 
799,592w元富佳里,630.00,0,10
800,592w元富佳里,631.00,20,0 
801,592w元富佳里,632.00,4050,1100
802,592w元富佳里,633.00,2002,0 
803,592W元富吉利,629.00,1000,0
804,592W元富吉利,630.00,0,20 
805,592W元富吉利,631.00,0,1
806,592W元富吉利,632.00,1000,0 
807,592W元富吉利,633.00,0,1000
808,592X元富草屯,629.00,0,2 
809,592X元富草屯,630.00,5,0
810,592X元富草屯,632.00,0,71 
811,592X元富草屯,633.00,16,201
812,592y元富花蓮,632.00,1010,20 
813,592y元富花蓮,633.00,5000,0
814,592y元富花蓮,635.00,0,2000 
815,592Y元富埔里,630.00,30,0
816,592Y元富埔里,631.00,30,0 
817,592Y元富埔里,632.00,40,200
818,592z元富文心,629.00,2007,0 
819,592z元富文心,630.00,0,3000
820,592z元富文心,631.00,1000,0 
821,592z元富文心,632.00,1010,60
822,592z元富文心,633.00,2,5050 
823,592Z元富安南,629.00,1000,0
824,592Z元富安南,630.00,20,1000 
825,592Z元富安南,631.00,0,1000
826,592Z元富安南,632.00,0,2000 
827,592Z元富安南,633.00,7,1000
828,592Z元富安南,635.00,0,1000 
829,5960日    茂,631.00,10000,0
830,5960日    茂,632.00,0,11000 
831,5960日    茂,635.00,0,1000
832,5962日茂南投,632.00,1000,0 
833,6010?    亞,629.00,3000,0
834,6010?    亞,630.00,11000,0 
835,6010?    亞,631.00,19000,0
836,6010?    亞,632.00,17000,0 
837,6010?    亞,633.00,100,0
838,6012?亞網路,629.00,30,0 
839,6012?亞網路,630.00,30,1500
840,6012?亞網路,631.00,746,1014 
841,6012?亞網路,632.00,1000,10
842,6012?亞網路,633.00,20,0 
843,6012?亞網路,635.00,0,1000
844,601d?亞鑫豐,629.00,170,1000 
845,601d?亞鑫豐,630.00,1152,1020
846,601d?亞鑫豐,631.00,6,5 
847,601d?亞鑫豐,632.00,8,12729
848,601d?亞鑫豐,633.00,0,12000 
849,601d?亞鑫豐,635.00,0,4000
850,6110台中銀,629.00,0,5 
851,6110台中銀,630.00,2020,20
852,6110台中銀,631.00,580,6005 
853,6110台中銀,632.00,150,10
854,6110台中銀,633.00,100,0 
855,6110台中銀,635.00,0,1000
856,6114中銀員林,630.00,5,1050 
857,6114中銀員林,631.00,2010,150
858,6114中銀員林,632.00,2000,1050 
859,6115中銀台北,631.00,0,100
860,611A中銀豐原,628.00,2000,0 
861,611A中銀豐原,629.00,110,0
862,611A中銀豐原,630.00,1000,2200 
863,611A中銀豐原,631.00,1000,4102
864,611A中銀豐原,632.00,0,1004 
865,6160中國信託,628.00,6000,0
866,6160中國信託,629.00,78885,3550 
867,6160中國信託,630.00,132152,26669
868,6160中國信託,631.00,231598,50420 
869,6160中國信託,632.00,208587,74010
870,6160中國信託,633.00,9083,38200 
871,6160中國信託,635.00,0,89000
872,6161中信三重,629.00,100,10 
873,6161中信三重,630.00,129,0
874,6161中信三重,631.00,102,0 
875,6161中信三重,632.00,160,1050
876,6161中信三重,633.00,0,1000 
877,6162中信託忠,629.00,100,0
878,6162中信託忠,630.00,75,0 
879,6162中信託忠,631.00,31,1600
880,6162中信託忠,632.00,29125,32770 
881,6162中信託忠,633.00,500,0
882,6162中信託忠,635.00,0,16000 
883,6163中信託永,628.00,1000,0
884,6163中信託永,630.00,2221,6376 
885,6163中信託永,631.00,2000,1170
886,6163中信託永,632.00,1236,819 
887,6163中信託永,633.00,0,2134
888,6164中信託文,629.00,4000,0 
889,6164中信託文,630.00,433,1565
890,6164中信託文,631.00,5285,382 
891,6164中信託文,632.00,100,90
892,6164中信託文,633.00,0,2112 
893,6165中信託新,628.00,4000,0
894,6165中信託新,629.00,1140,0 
895,6165中信託新,630.00,75,851
896,6165中信託新,631.00,1500,10221 
897,6165中信託新,632.00,13110,6759
898,6165中信託新,633.00,0,1334 
899,6165中信託新,635.00,0,1000
900,6167中信松江,630.00,0,89 
901,6167中信松江,631.00,1000,3100
902,6167中信松江,632.00,10040,900 
903,6167中信松江,633.00,0,100
904,6167中信松江,635.00,0,2000 
905,6168中信嘉義,629.00,100,0
906,6168中信嘉義,630.00,110,140 
907,6168中信嘉義,631.00,130,126
908,6168中信嘉義,632.00,0,115 
909,616A中信中壢,629.00,1300,0
910,616A中信中壢,630.00,34,400 
911,616A中信中壢,631.00,18,120
912,616A中信中壢,632.00,200,1000 
913,616A中信中壢,635.00,0,1000
914,616K中信託高,628.00,1000,0 
915,616K中信託高,630.00,1016,550
916,616K中信託高,631.00,190,1533 
917,616K中信託高,632.00,60,1320
918,616K中信託高,633.00,0,1000 
919,6210新 百 王,629.00,2100,0
920,6210新 百 王,630.00,2020,0 
921,6210新 百 王,631.00,8000,1000
922,6210新 百 王,632.00,0,4321 
923,6210新 百 王,633.00,1000,9000
924,6380光    和,629.00,1000,0 
925,6380光    和,631.00,5,0
926,6380光    和,632.00,1000,1000 
927,6381光和溪湖,631.00,0,6000
928,6382光和田中,628.00,1000,0 
929,6382光和田中,629.00,1050,0
930,6382光和田中,630.00,50,0 
931,6382光和田中,631.00,50,0
932,6383光和和美,630.00,30,0 
933,6383光和和美,631.00,0,200
934,6385光和花壇,630.00,0,1100 
935,6385光和花壇,632.00,2000,0
936,6385光和花壇,635.00,0,2000 
937,638A光和嘉義,633.00,264,0
938,638D光和高雄,631.00,0,1000 
939,638D光和高雄,633.00,100,10
940,638D光和高雄,635.00,1000,1000 
941,6450永    全,630.00,20,2000
942,6450永    全,631.00,1000,30 
943,6450永    全,632.00,0,30
944,6451永全南崁,632.00,0,140 
945,6451永全南崁,635.00,0,1000
946,6452永全八德,632.00,0,5000 
947,6452永全八德,633.00,0,6000
948,6452永全八德,635.00,0,1000 
949,6460大    昌,629.00,1665,0
950,6460大    昌,630.00,150,100 
951,6460大    昌,631.00,4310,1300
952,6460大    昌,632.00,2000,0 
953,6461大昌樹林,629.00,0,1000
954,6461大昌樹林,630.00,0,290 
955,6461大昌樹林,631.00,300,120
956,6461大昌樹林,632.00,100,100 
957,6461大昌樹林,633.00,100,2000
958,6461大昌樹林,635.00,2000,0 
959,6462大昌安康,630.00,2000,0
960,6462大昌安康,632.00,0,3000 
961,6462大昌安康,635.00,0,1000
962,6463大昌新竹,629.00,1000,0 
963,6463大昌新竹,631.00,1000,0
964,6463大昌新竹,632.00,8,2033 
965,6464大昌新店,629.00,1015,0
966,6464大昌新店,630.00,170,10 
967,6464大昌新店,631.00,4000,1300
968,6464大昌新店,632.00,1000,2000 
969,6464大昌新店,633.00,3,1000
970,6465大昌桃園,629.00,1000,0 
971,6465大昌桃園,631.00,0,40
972,6465大昌桃園,632.00,204,2160 
973,6465大昌桃園,635.00,0,2000
974,6480福    邦,631.00,0,1000 
975,6480福    邦,632.00,5000,5000
976,6480福    邦,633.00,202,0 
977,6620口 袋,630.00,1055,5
978,6620口 袋,631.00,501,1050 
979,6620口 袋,632.00,0,38
980,6620口 袋,633.00,26,141 
981,6910德    信,629.00,0,1000
982,6910德    信,630.00,0,50 
983,6910德    信,631.00,8250,0
984,6910德    信,632.00,100,0 
985,6912德信中正,629.00,1000,0
986,6912德信中正,630.00,0,2 
987,6912德信中正,632.00,0,2
988,6912德信中正,633.00,0,200 
989,6913德信新營,633.00,0,200
990,6915德信和平,628.00,1000,0 
991,6915德信和平,629.00,3000,0
992,6915德信和平,630.00,2000,100 
993,6915德信和平,631.00,0,100
994,6915德信和平,632.00,22,1000 
995,6950福    勝,628.00,1000,0
996,6950福    勝,630.00,0,17 
997,6950福    勝,631.00,0,100
998,6950福    勝,632.00,1000,0 
999,6950福    勝,633.00,0,1000
1000,7000兆豐,629.00,4000,0 
1001,7000兆豐,630.00,7000,26500
1002,7000兆豐,631.00,18005,181000 
1003,7000兆豐,632.00,25804,43070
1004,7000兆豐,633.00,6000,100 
1005,7000兆豐,635.00,13000,10000
1006,7001兆豐嘉義,628.00,1000,0 
1007,7001兆豐嘉義,629.00,30,0
1008,7001兆豐嘉義,630.00,10,0 
1009,7001兆豐嘉義,632.00,11028,2100
1010,7001兆豐嘉義,633.00,0,100 
1011,7001兆豐嘉義,635.00,0,1000
1012,7003兆豐台中,629.00,50,0 
1013,7003兆豐台中,630.00,757,200
1014,7003兆豐台中,631.00,0,1000 
1015,7003兆豐台中,632.00,2432,50
1016,7003兆豐台中,635.00,0,1000 
1017,7005兆豐中港,630.00,1220,1000
1018,7005兆豐中港,631.00,73,10 
1019,7005兆豐中港,632.00,3080,1000
1020,7005兆豐中港,633.00,0,2000 
1021,7005兆豐中港,635.00,0,3000
1022,7006兆豐台南,628.00,1000,0 
1023,7006兆豐台南,629.00,1000,1000
1024,7006兆豐台南,630.00,0,215 
1025,7006兆豐台南,631.00,100,200
1026,7006兆豐台南,632.00,500,1200 
1027,7006兆豐台南,633.00,710,2000
1028,7006兆豐台南,635.00,0,4000 
1029,7007兆豐竹北,629.00,0,1000
1030,7007兆豐竹北,630.00,0,70 
1031,7007兆豐竹北,631.00,1200,3605
1032,7007兆豐竹北,632.00,3070,1000 
1033,7007兆豐竹北,633.00,0,100
1034,7007兆豐竹北,635.00,0,1000 
1035,7008兆豐三重,629.00,5000,0
1036,7008兆豐三重,630.00,32,0 
1037,7008兆豐三重,631.00,20,1003
1038,7008兆豐三重,632.00,0,2000 
1039,7008兆豐三重,635.00,0,61000
1040,7009兆豐景美,630.00,10,0 
1041,7009兆豐景美,631.00,110,3020
1042,7009兆豐景美,632.00,0,2100 
1043,7009兆豐景美,633.00,0,3000
1044,7009兆豐景美,635.00,0,2000 
1045,700a兆豐忠孝,629.00,5001,0
1046,700a兆豐忠孝,630.00,2004,0 
1047,700a兆豐忠孝,631.00,1000,2000
1048,700a兆豐忠孝,632.00,0,300 
1049,700a兆豐忠孝,633.00,0,1000
1050,700a兆豐忠孝,635.00,0,5000 
1051,700b兆豐中壢,629.00,707,0
1052,700b兆豐中壢,630.00,112,0 
1053,700b兆豐中壢,631.00,100,0
1054,700b兆豐中壢,632.00,0,100 
1055,700b兆豐中壢,633.00,0,210
1056,700b兆豐中壢,635.00,0,14000 
1057,700B兆豐板橋,629.00,1000,0
1058,700B兆豐板橋,630.00,200,0 
1059,700B兆豐板橋,631.00,0,1000
1060,700B兆豐板橋,632.00,1000,3000 
1061,700B兆豐板橋,633.00,1000,0
1062,700B兆豐板橋,635.00,0,3000 
1063,700c兆豐民生,629.00,2000,1000
1064,700c兆豐民生,630.00,3,1000 
1065,700c兆豐民生,631.00,0,50
1066,700c兆豐民生,632.00,0,110 
1067,700c兆豐民生,635.00,0,1000
1068,700C兆豐來福,629.00,1050,2000 
1069,700C兆豐來福,630.00,0,250
1070,700C兆豐來福,631.00,138,0 
1071,700C兆豐來福,632.00,0,3200
1072,700C兆豐來福,633.00,0,1000 
1073,700C兆豐來福,635.00,0,4000
1074,700d兆豐彰化,630.00,100,194 
1075,700d兆豐彰化,632.00,100,1020
1076,700d兆豐彰化,633.00,120,0 
1077,700D兆豐西螺,632.00,0,20
1078,700f兆豐鹿港,630.00,8,0 
1079,700f兆豐鹿港,632.00,0,1000
1080,700f兆豐鹿港,633.00,100,0 
1081,700f兆豐鹿港,635.00,1000,1000
1082,700F兆豐虎尾,629.00,5,0 
1083,700F兆豐虎尾,632.00,0,1030
1084,700F兆豐虎尾,633.00,100,0 
1085,700g兆豐南門,629.00,1000,0
1086,700g兆豐南門,631.00,10,0 
1087,700G兆豐麻豆,630.00,104,0
1088,700G兆豐麻豆,631.00,0,170 
1089,700G兆豐麻豆,632.00,1000,100
1090,700G兆豐麻豆,635.00,0,1000 
1091,700h兆豐三民,629.00,50,0
1092,700h兆豐三民,630.00,30,61 
1093,700h兆豐三民,631.00,50,103
1094,700h兆豐三民,632.00,775,1010 
1095,700h兆豐三民,633.00,1000,40
1096,700h兆豐三民,635.00,0,2000 
1097,700H兆豐東門,630.00,1008,0
1098,700H兆豐東門,632.00,1000,0 
1099,700i兆豐松德,633.00,0,20
1100,700I兆豐北高,628.00,1000,0 
1101,700I兆豐北高,629.00,1000,0
1102,700I兆豐北高,630.00,216,2216 
1103,700I兆豐北高,631.00,1000,300
1104,700I兆豐北高,632.00,1103,2000 
1105,700I兆豐北高,633.00,200,3000
1106,700I兆豐北高,635.00,0,2000 
1107,700j兆豐大安,629.00,5000,0
1108,700j兆豐大安,630.00,0,5000 
1109,700j兆豐大安,631.00,5000,0
1110,700j兆豐大安,632.00,1000,200 
1111,700j兆豐大安,633.00,80,0
1112,700J兆豐公益,630.00,20,160 
1113,700J兆豐公益,631.00,209,3200
1114,700J兆豐公益,632.00,0,7035 
1115,700J兆豐公益,633.00,0,9000
1116,700J兆豐公益,635.00,9000,0 
1117,700k兆豐員林,629.00,4,0
1118,700k兆豐員林,630.00,52,0 
1119,700k兆豐員林,631.00,2,1010
1120,700k兆豐員林,632.00,0,1020 
1121,700k兆豐員林,633.00,0,1000
1122,700k兆豐員林,635.00,0,2000 
1123,700K兆豐新營,629.00,2,0
1124,700K兆豐新營,632.00,100,3030 
1125,700K兆豐新營,633.00,0,50
1126,700K兆豐新營,635.00,0,1000 
1127,700L兆豐天母,630.00,4,0
1128,700L兆豐天母,631.00,10,0 
1129,700L兆豐天母,632.00,0,1000
1130,700L兆豐天母,633.00,0,100 
1131,700M兆豐桃園,629.00,50,0
1132,700M兆豐桃園,630.00,1061,25 
1133,700M兆豐桃園,631.00,1000,125
1134,700M兆豐桃園,632.00,9000,12391 
1135,700M兆豐桃園,633.00,0,20
1136,700N兆豐埔墘,630.00,18,4000 
1137,700N兆豐埔墘,631.00,50,0
1138,700N兆豐埔墘,632.00,0,10 
1139,700N兆豐埔墘,635.00,0,1000
1140,700p兆豐復興,629.00,3,0 
1141,700p兆豐復興,632.00,2,0
1142,700p兆豐復興,633.00,0,1000 
1143,700p兆豐復興,635.00,0,6000
1144,700P兆豐南京,630.00,1000,50 
1145,700P兆豐南京,632.00,40,3030
1146,700P兆豐南京,635.00,0,3000 
1147,700q兆豐內湖,628.00,1000,0
1148,700q兆豐內湖,629.00,30,0 
1149,700q兆豐內湖,630.00,100,0
1150,700q兆豐內湖,631.00,0,10065 
1151,700q兆豐內湖,632.00,0,1400
1152,700q兆豐內湖,633.00,0,5 
1153,700r兆豐寶成,629.00,55,0
1154,700r兆豐寶成,630.00,1001,0 
1155,700r兆豐寶成,631.00,40,0
1156,700r兆豐寶成,632.00,3458,2240 
1157,700r兆豐寶成,633.00,1000,0
1158,700r兆豐寶成,635.00,10000,0 
1159,700R兆豐小港,629.00,0,2000
1160,700R兆豐小港,630.00,100,0 
1161,700R兆豐小港,631.00,0,500
1162,700R兆豐小港,632.00,1000,2000 
1163,700R兆豐小港,635.00,0,1000
1164,700s兆豐岡山,630.00,0,1030 
1165,700s兆豐岡山,632.00,0,1100
1166,700s兆豐岡山,633.00,0,35 
1167,700s兆豐岡山,635.00,0,2000
1168,700S兆豐大同,628.00,1000,0 
1169,700S兆豐大同,630.00,5000,330
1170,700S兆豐大同,631.00,1000,0 
1171,700S兆豐大同,633.00,60,0
1172,700U兆豐桃鶯,630.00,0,2000 
1173,700U兆豐桃鶯,631.00,0,100
1174,700U兆豐桃鶯,632.00,0,1000 
1175,700U兆豐桃鶯,635.00,0,10000
1176,700V兆豐新竹,628.00,1000,0 
1177,700V兆豐新竹,629.00,2110,100
1178,700V兆豐新竹,630.00,2128,1050 
1179,700V兆豐新竹,631.00,1000,1100
1180,700V兆豐新竹,632.00,1100,165 
1181,700V兆豐新竹,633.00,100,2435
1182,700V兆豐新竹,635.00,1000,1000 
1183,700w兆豐新莊,630.00,35,1000
1184,700w兆豐新莊,632.00,0,1200 
1185,700W兆豐城中,629.00,0,2000
1186,700W兆豐城中,630.00,0,2000 
1187,700W兆豐城中,632.00,3000,100
1188,700W兆豐城中,633.00,0,4000 
1189,700X兆豐永和,630.00,200,1056
1190,700X兆豐永和,633.00,12,0 
1191,700X兆豐永和,635.00,0,1000
1192,700Z兆豐高雄,629.00,103,0 
1193,700Z兆豐高雄,630.00,455,221
1194,700Z兆豐高雄,631.00,1150,1060 
1195,700Z兆豐高雄,632.00,1190,1140
1196,700Z兆豐高雄,633.00,0,1000 
1197,700Z兆豐高雄,635.00,0,2000
1198,7030致    和,632.00,0,50 
1199,7032致和佳里,629.00,0,400
1200,7032致和佳里,630.00,1000,0 
1201,7032致和佳里,631.00,0,5200
1202,7033致和府前,630.00,1000,0 
1203,7033致和府前,633.00,0,20
1204,7034致和金華,630.00,0,1000 
1205,7034致和金華,632.00,0,1000
1206,7034致和金華,635.00,0,2000 
1207,7035致和東門,632.00,30,0
1208,7036致和高雄,629.00,100,0 
1209,7036致和高雄,633.00,0,50
1210,703B致和崇德,630.00,301,0 
1211,703B致和崇德,631.00,21,0
1212,703B致和崇德,632.00,65,0 
1213,703B致和崇德,633.00,100,0
1214,7750北    城,630.00,110,0 
1215,7750北    城,631.00,2000,49
1216,7750北    城,632.00,2160,1000 
1217,7750北    城,633.00,0,10
1218,7750北    城,635.00,0,2000 
1219,7790國票綜合,628.00,0,1000
1220,7790國票綜合,629.00,1000,2000 
1221,7790國票綜合,630.00,101,1050
1222,7790國票綜合,631.00,50,0 
1223,7790國票綜合,632.00,0,2050
1224,7790國票綜合,633.00,1050,0 
1225,7790國票綜合,635.00,1000,6000
1226,7791國票台東,630.00,0,2000 
1227,7791國票台東,631.00,5000,0
1228,7791國票台東,632.00,6000,0 
1229,7791國票台東,635.00,0,1000
1230,7792國票北投,631.00,2000,1 
1231,7792國票北投,632.00,1,0
1232,7795國票南港,631.00,0,1000 
1233,7797國票中正,628.00,0,1000
1234,7797國票中正,629.00,0,3400 
1235,7797國票中正,632.00,0,10
1236,7797國票中正,633.00,30,0 
1237,7797國票中正,635.00,0,1000
1238,7798國票內壢,631.00,0,6 
1239,779c國票敦北,629.00,14010,0
1240,779c國票敦北,630.00,14000,600 
1241,779c國票敦北,631.00,48000,60
1242,779c國票敦北,632.00,44000,1000 
1243,779c國票敦北,633.00,11000,0
1244,779c國票敦北,635.00,0,2000 
1245,779D國票台南,630.00,130,0
1246,779D國票台南,631.00,1030,0 
1247,779D國票台南,632.00,0,1000
1248,779D國票台南,633.00,100,140 
1249,779e國票南科,630.00,2000,0
1250,779e國票南科,631.00,50,16 
1251,779e國票南科,632.00,3000,210
1252,779e國票南科,633.00,0,84 
1253,779E國票南崁,630.00,540,0
1254,779E國票南崁,631.00,0,30 
1255,779E國票南崁,632.00,0,100
1256,779E國票南崁,633.00,100,20 
1257,779G國票新莊,631.00,1000,1000
1258,779G國票新莊,632.00,1000,0 
1259,779G國票新莊,635.00,0,1000
1260,779H國票嘉義,630.00,50,100 
1261,779H國票嘉義,632.00,25,0
1262,779H國票嘉義,635.00,0,2000 
1263,779j國票和平,628.00,0,10000
1264,779j國票和平,629.00,1000,0 
1265,779j國票和平,631.00,3,2300
1266,779j國票和平,632.00,0,19000 
1267,779j國票和平,633.00,300,0
1268,779j國票和平,635.00,0,14000 
1269,779J國票北高,631.00,50,0
1270,779J國票北高,632.00,0,6000 
1271,779J國票北高,635.00,0,2000
1272,779m國票中港,632.00,200,0 
1273,779n國票南京,629.00,1000,0
1274,779n國票南京,632.00,0,2000 
1275,779n國票南京,633.00,0,1000
1276,779n國票南京,635.00,0,12000 
1277,779P國票九鼎,630.00,238,150
1278,779P國票九鼎,631.00,3000,0 
1279,779P國票九鼎,632.00,3110,2100
1280,779r國票桃園,630.00,0,1000 
1281,779r國票桃園,632.00,150,1000
1282,779r國票桃園,633.00,1000,1000 
1283,779r國票桃園,635.00,0,2000
1284,779u國票長城,630.00,0,200 
1285,779u國票長城,631.00,0,1000
1286,779u國票長城,632.00,0,1002 
1287,779v國票台中,629.00,1000,0
1288,779v國票台中,631.00,50,200 
1289,779v國票台中,632.00,2000,0
1290,779v國票台中,633.00,1000,0 
1291,779v國票台中,635.00,0,5000
1292,779V國票天祥,629.00,10,0 
1293,779V國票天祥,632.00,3,1000
1294,779V國票天祥,635.00,0,1000 
1295,779W國票彰化,629.00,0,2000
1296,779W國票彰化,635.00,0,1000 
1297,779X國票中和,630.00,120,0
1298,779X國票中和,631.00,100,13 
1299,779X國票中和,632.00,100,4000
1300,779X國票中和,635.00,0,1000 
1301,779z國票博愛,629.00,1000,0
1302,779z國票博愛,630.00,20,0 
1303,779z國票博愛,631.00,0,2
1304,779z國票博愛,633.00,100,1000 
1305,779z國票博愛,635.00,0,2000
1306,779Z國票安和,628.00,1000,0 
1307,779Z國票安和,630.00,0,320
1308,779Z國票安和,632.00,0,1030 
1309,779Z國票安和,633.00,252,0
1310,779Z國票安和,635.00,0,2000 
1311,8150台    新,628.00,1000,2000
1312,8150台    新,629.00,32030,2230 
1313,8150台    新,630.00,24467,104969
1314,8150台    新,631.00,64849,103462 
1315,8150台    新,632.00,69653,31854
1316,8150台    新,633.00,7202,6474 
1317,8150台    新,635.00,1000,16000
1318,8151台新建北,629.00,500,0 
1319,8151台新建北,630.00,0,600
1320,8151台新建北,631.00,222,0 
1321,8151台新建北,632.00,26,0
1322,8151台新建北,635.00,0,1000 
1323,8152台新新莊,630.00,0,20
1324,8152台新新莊,631.00,1000,10 
1325,8152台新新莊,632.00,1090,0
1326,8156台新三民,629.00,3,0 
1327,8156台新三民,630.00,0,1110
1328,8156台新三民,631.00,0,1000 
1329,8156台新三民,632.00,0,13100
1330,8156台新三民,633.00,30,1050 
1331,8156台新三民,635.00,0,1000
1332,8157台新左楠,630.00,1100,250 
1333,8157台新左楠,631.00,120,1001
1334,8157台新左楠,632.00,1111,3125 
1335,8158台新松江,629.00,20,0
1336,8158台新松江,630.00,1010,100 
1337,8158台新松江,631.00,1014,200
1338,8158台新松江,632.00,0,100 
1339,8159台新台南,629.00,1315,0
1340,8159台新台南,630.00,100,43 
1341,8159台新台南,631.00,150,450
1342,8159台新台南,632.00,5940,2169 
1343,8159台新台南,633.00,0,50
1344,8159台新台南,635.00,1000,2000 
1345,815A台新高雄,628.00,1000,0
1346,815A台新高雄,629.00,1100,10 
1347,815A台新高雄,630.00,296,4331
1348,815A台新高雄,631.00,240,787 
1349,815A台新高雄,632.00,1116,6756
1350,815A台新高雄,633.00,900,10020 
1351,815A台新高雄,635.00,0,9000
1352,815B台新台中,628.00,2000,0 
1353,815B台新台中,629.00,1535,10
1354,815B台新台中,630.00,1171,670 
1355,815B台新台中,631.00,2247,1243
1356,815B台新台中,632.00,262,3623 
1357,815B台新台中,633.00,160,2215
1358,815B台新台中,635.00,0,1000 
1359,815H台新屏東,629.00,5000,40
1360,815H台新屏東,631.00,0,1000 
1361,815H台新屏東,632.00,0,5000
1362,815H台新屏東,633.00,200,1100 
1363,815S台新中壢,631.00,0,1600
1364,815S台新中壢,632.00,160,31 
1365,815S台新中壢,633.00,0,1010
1366,815S台新中壢,635.00,0,2000 
1367,815Y台新新營,630.00,2008,120
1368,815Y台新新營,631.00,10000,70 
1369,815Y台新新營,632.00,1000,1017
1370,815Y台新新營,633.00,20,11000 
1371,8380安    泰,629.00,0,267
1372,8380安    泰,630.00,2000,50 
1373,8380安    泰,632.00,3000,2050
1374,8380安    泰,635.00,0,1000 
1375,8381安泰大發,629.00,2,0
1376,8381安泰大發,630.00,0,3000 
1377,8381安泰大發,632.00,0,1000
1378,8382安泰楠梓,630.00,1000,0 
1379,8382安泰楠梓,632.00,0,2
1380,8440摩根大通,628.00,50000,0 
1381,8440摩根大通,629.00,513000,7000
1382,8440摩根大通,630.00,516000,148000 
1383,8440摩根大通,631.00,964000,911000
1384,8440摩根大通,632.00,1177712,642938 
1385,8440摩根大通,633.00,406000,183000
1386,8440摩根大通,635.00,550000,1436000 
1387,8450康    和,628.00,2000,0
1388,8450康    和,629.00,5000,24000 
1389,8450康    和,630.00,2000,2000
1390,8450康    和,631.00,6000,5000 
1391,8450康    和,632.00,3000,2000
1392,8450康    和,633.00,2003,0 
1393,8450康    和,635.00,0,8000
1394,8451康和延平,633.00,1000,0 
1395,8455康和台中,628.00,1000,0
1396,8455康和台中,629.00,0,100 
1397,8455康和台中,630.00,1000,0
1398,8455康和台中,631.00,0,20 
1399,8455康和台中,632.00,1000,2000
1400,8455康和台中,635.00,0,2000 
1401,8456康和新竹,631.00,8,0
1402,8456康和新竹,632.00,0,20 
1403,8458康和台南,631.00,1010,0
1404,8458康和台南,632.00,1000,1050 
1405,8458康和台南,633.00,90,81
1406,8458康和台南,635.00,0,1000 
1407,8459康和嘉義,633.00,100,0
1408,845A康和內湖,629.00,2000,0 
1409,845A康和內湖,630.00,4000,0
1410,845A康和內湖,631.00,0,5 
1411,845A康和內湖,632.00,1000,4000
1412,845A康和內湖,633.00,1053,0 
1413,845B康和永和,630.00,0,4005
1414,845B康和永和,631.00,40,16 
